model,description,id,category,vqa_score,aesthetic_score,fidelity_score,generation_time,timestamp
NaiveModel,an arctic tundra blanketed in snow,17,landscapes,0.4927542112265231,0.4428635120391845,0.4818966180595884,6.775146,2025-04-21T22:25:05.429750
NaiveModel,rolling hills covered in wildflowers,18,landscapes,0.7136233905961682,0.4405505657196045,0.6349138276289197,8.781355,2025-04-21T22:25:12.211293
NaiveModel,a peaceful hillside dotted with grazing animals,19,landscapes,0.598710603194773,0.4306367397308349,0.5553601341137164,12.09014,2025-04-21T22:25:21.002320
NaiveModel,a tranquil lake surrounded by mountains,20,landscapes,0.9995843313505852,0.4149554729461669,0.7798413520973118,7.327039,2025-04-21T22:25:33.101189
NaiveModel,a rocky outcrop with panoramic views,21,landscapes,0.6016519116854182,0.4421175003051757,0.5611543393606089,9.263827,2025-04-21T22:25:40.435342
NaiveModel,a tranquil beach with soft white sands,22,landscapes,0.5778890618981017,0.4500412464141846,0.5468208638343575,4.969627,2025-04-21T22:25:49.704637
NaiveModel,a hidden waterfall cascading into a serene pool,23,landscapes,0.0847522475050176,0.436305570602417,0.1010338589500421,10.495758,2025-04-21T22:25:54.679280
NaiveModel,a serene bay with anchored sailboats,24,landscapes,0.1397174643699151,0.4378464698791504,0.1617436687228034,10.559721,2025-04-21T22:26:05.182145
NaiveModel,a peaceful orchard in full bloom,25,landscapes,0.5179564257904692,0.4537051677703857,0.5036904455554748,11.27546,2025-04-21T22:26:15.749360
NaiveModel,a shimmering ice field reflecting the sun,26,landscapes,0.9947869971659212,0.4190728664398193,0.7803743772147246,9.50521,2025-04-21T22:26:27.031124
NaiveModel,a calm river reflecting the changing leaves,27,landscapes,0.7494047195083946,0.4906927585601807,0.6779196897274679,6.21767,2025-04-21T22:26:36.542184
NaiveModel,a vibrant autumn forest ablaze with colors,28,landscapes,0.7541875928699792,0.4537051677703857,0.6659745185620669,10.947868,2025-04-21T22:26:42.766565
NaiveModel,a tranquil forest path lined with ferns,29,landscapes,0.5033544556364775,0.4835768699645996,0.4992705686443089,11.10621,2025-04-21T22:26:53.720767
NaiveModel,a lush jungle vibrant with life,30,landscapes,0.6002696477166503,0.4537051677703857,0.5638411100092495,10.915295,2025-04-21T22:27:04.834515
NaiveModel,a sunlit plateau with sprawling grasslands,31,landscapes,0.7998109754276183,0.4308748722076416,0.6828696997635542,10.571023,2025-04-21T22:27:15.756289
NaiveModel,a quiet pond with lily pads and frogs,32,landscapes,0.7441393020525987,0.4440223693847656,0.655524805377502,8.806513,2025-04-21T22:27:26.335185
NaiveModel,an endless field of sunflowers reaching for the sky,33,landscapes,0.7804392592023746,0.4537051677703857,0.6821847031566354,12.564014,2025-04-21T22:27:35.150091
NaiveModel,a craggy shoreline kissed by foamy waves,34,landscapes,0.232305326869077,0.4761309146881103,0.2588128215064499,11.248454,2025-04-21T22:27:47.720515
NaiveModel,a vibrant city skyline at twilight,35,landscapes,0.400071159901926,0.4604918003082275,0.4108526684204203,11.58329,2025-04-21T22:27:58.975934
NaiveModel,a grassy hilltop with sweeping views,36,landscapes,0.6697865668071739,0.438715124130249,0.6059551949681251,5.886572,2025-04-21T22:28:10.565650
NaiveModel,"a narrow canyon with steep, colorful walls",37,landscapes,0.7545057352494468,0.5106155395507812,0.6887142930750414,8.090785,2025-04-21T22:28:16.458156
NaiveModel,a secluded glen with singing streams,38,landscapes,0.2322915245846132,0.4368110179901123,0.2562911662244773,8.553318,2025-04-21T22:28:24.556936
NaiveModel,a winding path through golden autumn leaves,39,landscapes,0.598991149101726,0.4598474979400634,0.5648103501680241,9.695354,2025-04-21T22:28:33.118193
NaiveModel,a deserted island surrounded by turquoise waters,40,landscapes,0.919232428356512,0.4494212627410888,0.760278149500159,3.083575,2025-04-21T22:28:42.820507
NaiveModel,a rocky plateau under a blanket of stars,41,landscapes,0.8398381742800205,0.4581870555877685,0.7199074662817818,9.149438,2025-04-21T22:28:45.913600
NaiveModel,a golden desert at sunset,42,landscapes,0.7717522609375914,0.4805440425872803,0.6883274014255973,9.306898,2025-04-21T22:28:55.070463
NaiveModel,a sunlit glade filled with chirping birds,43,landscapes,0.5052136824964372,0.4537051677703857,0.493997121687957,10.920671,2025-04-21T22:29:04.383149
NaiveModel,a vibrant coral reef beneath crystal waters,44,landscapes,0.7817428080072267,0.3448165893554687,0.6236852048628264,9.638325,2025-04-21T22:29:15.310038
NaiveModel,a striking basalt cliff alongside a river,45,landscapes,0.4605033576678419,0.4453408241271973,0.4573888113172774,4.181302,2025-04-21T22:29:24.954621
NaiveModel,a verdant valley framed by majestic peaks,46,landscapes,0.9993658312550052,0.4820955753326416,0.8227993385503145,9.994774,2025-04-21T22:29:29.142792
NaiveModel,a remote mountain lake surrounded by pines,47,landscapes,0.5999325577260952,0.4309859275817871,0.5563172476792364,9.639198,2025-04-21T22:29:39.144591
NaiveModel,a quaint village nestled in rolling hills,48,landscapes,0.2329547425192645,0.4537051677703857,0.2580672905720647,10.981454,2025-04-21T22:29:48.789854
NaiveModel,an ancient forest bathed in moonlight,49,landscapes,0.9897088513649186,0.4479625225067138,0.7969496295893995,10.946266,2025-04-21T22:29:59.777540
NaiveModel,a colorful wildflower meadow in full bloom,50,landscapes,0.7913808201966782,0.4537051677703857,0.6888446058357142,11.004021,2025-04-21T22:30:10.732753
NaiveModel,a sun-drenched vineyard on a gentle slope,51,landscapes,0.1590752358628746,0.4537051677703857,0.1828193075464732,10.898518,2025-04-21T22:30:21.743142
NaiveModel,a lush garden bursting with colors,52,landscapes,0.2218490834829227,0.4191602230072021,0.2449059845090309,11.100425,2025-04-21T22:30:32.648165
NaiveModel,a windswept dune under a vast sky,53,landscapes,0.9955192784408852,0.4406146049499512,0.7952209582225757,5.637638,2025-04-21T22:30:43.757281
NaiveModel,a misty valley at dawn,54,landscapes,0.2176930764174108,0.4193029403686523,0.2408546994403725,10.285705,2025-04-21T22:30:49.402338
NaiveModel,a rocky cliff overlooking a shimmering sea,55,landscapes,0.775575131502431,0.454547643661499,0.6795830627091989,7.260237,2025-04-21T22:30:59.695531
NaiveModel,a rugged coastline with crashing waves,56,landscapes,0.3637240975229331,0.4537051677703857,0.3787471000526756,10.921285,2025-04-21T22:31:06.962401
NaiveModel,a colorful canyon painted by nature’s brush,57,landscapes,0.9876846712589494,0.4617440700531006,0.8044304907072676,10.180487,2025-04-21T22:31:17.890001
NaiveModel,a misty mountain range shrouded in clouds,58,landscapes,0.7423540742069072,0.4904676914215088,0.6732071306024014,10.917505,2025-04-21T22:31:28.077301
NaiveModel,an expansive savanna dotted with acacia trees,59,landscapes,0.0506719797082425,0.4742478370666504,0.0616920707787481,10.657809,2025-04-21T22:31:39.003215
NaiveModel,a secluded cove with clear blue waters,60,landscapes,0.6304394282307576,0.4076900482177734,0.5683352289979133,8.499501,2025-04-21T22:31:49.667931
NaiveModel,a foggy marsh with tall grasses swaying,61,landscapes,0.2853525775517012,0.4282208919525146,0.3057544914392905,11.226306,2025-04-21T22:31:58.174205
NaiveModel,a serene river winding through lush greenery,62,landscapes,0.0093137301945222,0.4417394638061523,0.0115811180450556,6.410678,2025-04-21T22:32:09.405899
NaiveModel,a dramatic volcanic landscape with black sands,63,landscapes,0.3529254857452534,0.3908100128173828,0.3599031788833893,9.586743,2025-04-21T22:32:15.823024
NaiveModel,a dance of teal waves and coral stripes in motion,64,abstract,0.3394140946494982,0.4537051677703857,0.3574214175870618,10.813749,2025-04-21T22:32:25.416236
NaiveModel,intermingled shades of peach and plum creating warmth,65,abstract,0.2501457520395125,0.4604918003082275,0.2752960052084033,7.573405,2025-04-21T22:32:36.236363
NaiveModel,a burst of burnt orange triangles against pale blue,66,abstract,0.6007100968334238,0.430376386642456,0.5566482200505858,7.51848,2025-04-21T22:32:43.817243
NaiveModel,bright cyan squares floating in a sea of dark gray,67,abstract,0.6894113176294854,0.3840909004211426,0.5948413998447808,5.979353,2025-04-21T22:32:51.341905
NaiveModel,a chaotic arrangement of yellow and purple lines,68,abstract,0.7491401782845312,0.4302289962768554,0.6524180133042484,7.366826,2025-04-21T22:32:57.326258
NaiveModel,"bold, vibrant colors colliding in rhythmic patterns",69,abstract,0.7571193504801189,0.4572650909423828,0.6693352491011564,9.498099,2025-04-21T22:33:04.703296
NaiveModel,sapphire spirals intertwining with silver rectangles,70,abstract,0.06072340598906,0.4604918003082275,0.073481811595151,11.378588,2025-04-21T22:33:14.210171
NaiveModel,layers of olive and gold squares forming depth,71,abstract,0.5991033464853098,0.4559478282928467,0.563705625137781,8.187945,2025-04-21T22:33:25.595736
NaiveModel,crimson and cobalt circles spiraling inward,72,abstract,0.5342003238928574,0.5140580654144287,0.5300465771159176,5.605344,2025-04-21T22:33:33.790119
NaiveModel,layered translucent shapes in shades of teal and jade,73,abstract,0.4650362510440876,0.5030232906341553,0.4721676307703058,7.023157,2025-04-21T22:33:39.405343
NaiveModel,sharp angles of black and white creating an illusion,74,abstract,0.7628493302258893,0.4439746856689453,0.6670330845642014,8.876788,2025-04-21T22:33:46.436289
NaiveModel,a cascade of fuchsia polygons on a cream backdrop,75,abstract,0.7487105999221267,0.4853578567504882,0.675415216868829,4.789213,2025-04-21T22:33:55.321366
NaiveModel,golden circles overlapping with deep blue squares,76,abstract,0.7987320406717042,0.4615931034088135,0.6969274896599624,6.519999,2025-04-21T22:34:00.116352
NaiveModel,yellow triangles punctuated by black dots on white,77,abstract,0.799613885286048,0.409304141998291,0.671538872978426,6.141374,2025-04-21T22:34:06.644985
NaiveModel,geometric clouds of gray juxtaposed with fiery reds,78,abstract,0.997287995474464,0.4609455108642578,0.8090181133402405,6.12424,2025-04-21T22:34:12.795004
NaiveModel,a patchwork of deep reds and bright yellows,79,abstract,0.2188493902369288,0.4604918003082275,0.2445107199828076,10.04274,2025-04-21T22:34:18.925846
NaiveModel,a mosaic of lavender hexagons on a charcoal background,80,abstract,0.5836148084917937,0.4566997051239013,0.5528858361461283,10.771007,2025-04-21T22:34:28.976727
NaiveModel,woven threads of silver and burgundy forming landscapes,81,abstract,0.5464615836811172,0.4537051677703857,0.5249953579332524,11.362086,2025-04-21T22:34:39.753320
NaiveModel,turquoise lines radiating from a central ruby star,82,abstract,0.5299195990176067,0.4423495292663574,0.5097374832865199,10.827779,2025-04-21T22:34:51.121880
NaiveModel,a lattice of mauve and chartreuse intersecting forms,83,abstract,0.4711513107403031,0.4604918003082275,0.4689801110002439,8.833319,2025-04-21T22:35:01.957219
NaiveModel,chaotic lines of dark green tracing a golden background,84,abstract,0.6017004023221227,0.3931012630462646,0.5439689865041244,4.571919,2025-04-21T22:35:10.798190
NaiveModel,emerald diamonds scattered across a warm orange canvas,85,abstract,0.9986334656119886,0.4659011840820312,0.8127634411720122,4.939709,2025-04-21T22:35:15.376666
NaiveModel,diagonal lines of plum and mint creating tension,86,abstract,0.9989069459002904,0.509278392791748,0.8378100890570159,8.970574,2025-04-21T22:35:20.322169
NaiveModel,bold black squares anchored by splashes of turquoise,87,abstract,0.2512913000817049,0.4623942375183105,0.2765419704155533,4.730518,2025-04-21T22:35:29.302871
NaiveModel,a whirl of soft lavender and sharp black angles,88,abstract,0.2753941327302091,0.4604918003082275,0.2994688198492101,8.786105,2025-04-21T22:35:34.039646
NaiveModel,soft pink spirals weaving through a canvas of cream,89,abstract,0.3445703931864866,0.4604918003082275,0.3628381261230774,7.775123,2025-04-21T22:35:42.834280
NaiveModel,a balanced composition of red circles and blue lines,90,abstract,0.9995087875933052,0.4470478057861328,0.8014280744635797,9.757732,2025-04-21T22:35:50.614683
NaiveModel,pulsating layers of orange and purple creating depth,91,abstract,0.5855279890989806,0.4295854568481445,0.5458952300471328,9.285778,2025-04-21T22:36:00.379830
NaiveModel,whispering curves of lavender on a deep black canvas,92,abstract,0.9991837576852486,0.4830352306365967,0.8232471825736083,8.989074,2025-04-21T22:36:09.696649
NaiveModel,a field of intersecting lines in soft earth tones,93,abstract,0.5310197317760585,0.4448193073272705,0.5112066397620009,6.649866,2025-04-21T22:36:18.690964
NaiveModel,a cluster of copper diamonds floating on deep azure,94,abstract,0.7212064185934324,0.4443009376525879,0.6412731823859112,9.652403,2025-04-21T22:36:25.348947
NaiveModel,a dynamic interplay of orange and teal shapes,95,abstract,0.6440285613527369,0.4963380813598633,0.6078539288249455,5.890691,2025-04-21T22:36:35.007143
NaiveModel,gentle curves of olive green and burnt sienna,96,abstract,0.1766516084007862,0.4604918003082275,0.2014907836774379,10.951397,2025-04-21T22:36:40.906452
NaiveModel,a field of gray circles encircled by vibrant yellows,97,abstract,0.4973323128879114,0.4158283233642578,0.4785719166894987,7.418383,2025-04-21T22:36:51.865147
NaiveModel,violet waves flowing through a grid of muted greens,98,abstract,0.3655942449194086,0.4537051677703857,0.3803679680637797,11.775769,2025-04-21T22:36:59.291583
NaiveModel,textured green rectangles layered over a soft beige,99,abstract,0.4005012119848694,0.3931859493255615,0.3990164639950094,6.28317,2025-04-21T22:37:11.073726
NaiveModel,intersecting teal and amber shapes on a stark white,100,abstract,0.2258126951862512,0.4604918003082275,0.2514409167021202,7.44228,2025-04-21T22:37:17.363645
NaiveModel,a swirl of pastel circles against a dark indigo field,101,abstract,0.9565954915167572,0.4958945274353027,0.8067048643139331,9.043714,2025-04-21T22:37:24.812396
NaiveModel,a burst of bright colors scattered across gentle curves,102,abstract,0.220008423061045,0.4604918003082275,0.2456674890447486,10.80961,2025-04-21T22:37:33.863410
NaiveModel,jagged navy triangles contrasting against a light canvas,103,abstract,0.734289067083604,0.4221218585968017,0.6396782071240855,2.907529,2025-04-21T22:37:44.681689
NaiveModel,golden rays emerging from a central violet orb,104,abstract,0.6010190387636972,0.4550121784210205,0.5647735009148122,10.181008,2025-04-21T22:37:47.595468
NaiveModel,cyan and magenta triangles creating visual tension,105,abstract,0.5077973187709818,0.5015496253967285,0.5065353588590924,3.126426,2025-04-21T22:37:57.784326
NaiveModel,pastel arcs dancing across a canvas of dark navy,106,abstract,0.7865401300088277,0.4471713542938232,0.6828881756145077,8.84715,2025-04-21T22:38:00.917103
NaiveModel,layered rectangles in shades of rose and steel gray,107,abstract,0.799647603110216,0.4782183647155761,0.7048906909316591,6.382004,2025-04-21T22:38:09.771016
NaiveModel,a rhythmic pattern of orange and white stripes,108,abstract,0.998785428169768,0.3960954666137695,0.765754469408829,6.418601,2025-04-21T22:38:16.158941
NaiveModel,fractured shapes of green and gold evoking movement,109,abstract,0.3732769692803245,0.4537051677703857,0.3869975609135578,10.839756,2025-04-21T22:38:22.582567
NaiveModel,interlocking beige ovals on a vibrant cerulean base,110,abstract,0.3009397296864753,0.4388002872467041,0.3211171987290497,4.994648,2025-04-21T22:38:33.428675
NaiveModel,abstract black and white circles creating visual harmony,111,abstract,0.7451110759584131,0.4951837539672851,0.676793346517071,4.396606,2025-04-21T22:38:38.429293
NaiveModel,crimson arcs and navy triangles creating dynamic tension,112,abstract,0.7315433965936304,0.4573458194732666,0.6532172856187506,7.072348,2025-04-21T22:38:42.833783
NaiveModel,overlapping shapes in muted tones of green and brown,113,abstract,0.2247927779191816,0.4604918003082275,0.2504287678406654,3.508115,2025-04-21T22:38:49.913713
NaiveModel,two-tone canvas slip-ons in navy and white,114,fashion,0.4608829522075179,0.4537051677703857,0.4594292837913674,10.841441,2025-04-21T22:38:53.428707
NaiveModel,soft ankle socks in pastel colors with a ribbed top,115,fashion,0.5184113439850088,0.4604918003082275,0.505690440153159,11.550499,2025-04-21T22:39:04.276832
NaiveModel,luxe velvet dress in deep emerald with a wrap design,116,fashion,0.6479819014529717,0.5277241706848145,0.619736790017455,11.183671,2025-04-21T22:39:15.834470
NaiveModel,soft merino wool pullover in muted lavender,117,fashion,0.7973255622790482,0.4510080814361572,0.6911780070305454,8.79627,2025-04-21T22:39:27.026154
NaiveModel,high-waisted shorts in a lightweight chambray fabric,118,fashion,0.4017871850113785,0.4604918003082275,0.4122993704234269,9.873575,2025-04-21T22:39:35.831434
NaiveModel,classic trench coat in beige with a tie belt,119,fashion,0.4042450216091075,0.4604918003082275,0.4143676093323191,10.529333,2025-04-21T22:39:45.711018
NaiveModel,soft fleece hoodie in light gray with a kangaroo pocket,120,fashion,0.6298810566214926,0.4387787342071533,0.5794106436330678,8.053644,2025-04-21T22:39:56.247422
NaiveModel,graphic tee in soft cotton with a vintage design,121,fashion,0.3980572950088264,0.4595401287078857,0.4090015287789135,6.402759,2025-04-21T22:40:04.307630
NaiveModel,satin camisole in blush pink with delicate lace trim,122,fashion,0.6357226838458543,0.4537051677703857,0.5885034972953347,11.81289,2025-04-21T22:40:10.717371
NaiveModel,plaid wool skirt with a high waist and pleats,123,fashion,0.220852791809713,0.4604918003082275,0.2465093901711363,11.809135,2025-04-21T22:40:22.536591
NaiveModel,chevron knit blanket scarf in shades of gray,124,fashion,0.163987175170692,0.4537051677703857,0.18799659846691,11.819866,2025-04-21T22:40:34.352183
NaiveModel,classic white button-up shirt with a tailored fit,125,fashion,0.5861087543609814,0.4471397399902344,0.5518088161353631,9.413872,2025-04-21T22:40:46.178447
NaiveModel,cotton twill chinos in olive green with a slim fit,126,fashion,0.2548958356985912,0.4604918003082275,0.2798881953770375,7.105473,2025-04-21T22:40:55.599042
NaiveModel,floral print wrap dress with flutter sleeves,127,fashion,0.0023267030872408,0.4126898765563965,0.002904285343521,12.153451,2025-04-21T22:41:02.710926
NaiveModel,denim overalls with a relaxed fit and side buttons,128,fashion,0.7489005730597963,0.3984199523925781,0.6368552662646708,6.939938,2025-04-21T22:41:14.872093
NaiveModel,chunky heeled sandals in tan leather with ankle strap,129,fashion,0.0554845519753318,0.4604918003082275,0.0673276176461808,12.101509,2025-04-21T22:41:21.818919
NaiveModel,sleek pencil skirt in faux leather with a back slit,130,fashion,0.2324683238994838,0.4701873779296875,0.2586190354437128,5.599271,2025-04-21T22:41:33.926555
NaiveModel,fitted turtleneck in soft cotton in rich burgundy,131,fashion,0.6002805782386508,0.4604918003082275,0.5659218660913087,6.558793,2025-04-21T22:41:39.532314
NaiveModel,knitted cardigan in soft beige with patch pockets,132,fashion,0.6871318143945491,0.4679483890533447,0.6282758952380895,9.329136,2025-04-21T22:41:46.099206
NaiveModel,sleek black leather ankle boots with a pointed toe,133,fashion,0.4992135362833472,0.4604918003082275,0.4909568415150155,8.554485,2025-04-21T22:41:55.435363
NaiveModel,canvas sneakers in bright yellow with white soles,134,fashion,0.7917556714223862,0.4375590801239014,0.6814338604762171,4.265684,2025-04-21T22:42:03.995739
NaiveModel,elegant silk blouse featuring ruffled cuffs,135,fashion,0.4977479022902117,0.4104340076446533,0.4774344485488979,10.436838,2025-04-21T22:42:08.268190
NaiveModel,cropped bomber jacket in olive green with ribbed cuffs,136,fashion,0.300185770659894,0.4537051677703857,0.3219749896539084,12.153115,2025-04-21T22:42:18.713839
NaiveModel,vibrant floral maxi dress with a cinched waist,137,fashion,0.2955901542911163,0.4174334526062012,0.3139157229988181,10.286942,2025-04-21T22:42:30.873466
NaiveModel,soft flannel shirt in checkered red and black,138,fashion,0.2957395287652278,0.4537051677703857,0.3178742604084547,11.756416,2025-04-21T22:42:41.169738
NaiveModel,chunky knit scarf in cream with fringed edges,139,fashion,0.2302095214203542,0.4537051677703857,0.255368477984623,12.047245,2025-04-21T22:42:52.932490
NaiveModel,tailored trousers in classic black with a straight cut,140,fashion,0.7504899511777319,0.4604918003082275,0.6665384390436511,4.173764,2025-04-21T22:43:04.986287
NaiveModel,lightweight denim jacket with frayed hem and pockets,141,fashion,0.4971362623624171,0.4874016761779785,0.4951583611866499,9.044469,2025-04-21T22:43:09.166043
NaiveModel,leather crossbody bag with an adjustable strap,142,fashion,0.9564064257398208,0.4604918003082275,0.7869165728447219,11.424451,2025-04-21T22:43:18.217253
NaiveModel,striped linen shirt with rolled-up sleeves,143,fashion,0.0348918351156912,0.4604918003082275,0.0428039710423361,7.05185,2025-04-21T22:43:29.648514
NaiveModel,flowy midi skirt with a watercolor print,144,fashion,0.3766960428124419,0.478653621673584,0.3934580730990993,11.720412,2025-04-21T22:43:36.708873
NaiveModel,soft jersey t-shirt in pastel pink with a crew neck,145,fashion,0.7062926559086888,0.4604918003082275,0.6381648554254937,10.135888,2025-04-21T22:43:48.436526
NaiveModel,ribbed knit beanie in charcoal gray,146,fashion,0.4989090193147399,0.4537051677703857,0.4891617228449522,11.729735,2025-04-21T22:43:58.578899
NaiveModel,soft cashmere sweater in a rich navy blue,147,fashion,0.996867560742386,0.4661949634552002,0.8120054093402524,7.911325,2025-04-21T22:44:10.314949
NaiveModel,vintage-inspired high-waisted jeans in dark wash,148,fashion,0.5392456450995475,0.4632489204406738,0.5221148889530182,12.12418,2025-04-21T22:44:18.233436
NaiveModel,cotton sundress in bright yellow with a flared skirt,149,fashion,0.2973231243237267,0.4604918003082275,0.3200006543232392,7.341308,2025-04-21T22:44:30.364903
NaiveModel,distressed denim jacket with a faded finish,150,fashion,0.4630004619382005,0.4321608066558838,0.4564853633771301,11.242262,2025-04-21T22:44:37.712656
NaiveModel,lightweight parka in navy with a hood and drawstrings,151,fashion,0.6766122559629802,0.4879918098449707,0.6280602126274967,6.49428,2025-04-21T22:44:48.965386
NaiveModel,pleated satin trousers in metallic gold,152,fashion,0.2480772935924177,0.4709284782409668,0.2740105644453278,10.892099,2025-04-21T22:44:55.466107
NaiveModel,distressed boyfriend jeans with a relaxed silhouette,153,fashion,0.2409292806025338,0.4688729286193848,0.266877945477,10.888777,2025-04-21T22:45:06.364866
NaiveModel,wool beanie in forest green with a cuffed edge,154,fashion,0.1770272183644949,0.4604918003082275,0.2018816438939918,9.064278,2025-04-21T22:45:17.259966
NaiveModel,mesh-paneled leggings for active wear,155,fashion,0.7102971211231224,0.4355578422546386,0.6307275994543023,8.462812,2025-04-21T22:45:26.332130
NaiveModel,canvas tote bag with a bold graphic print,156,fashion,0.2006100923907798,0.5189908981323242,0.2286655879270485,6.413879,2025-04-21T22:45:34.801768
NaiveModel,long-sleeve wrap top in crisp white with a tie detail,157,fashion,0.3031422882860862,0.4240624904632568,0.321475872796806,7.250194,2025-04-21T22:45:41.223910
NaiveModel,midi dress in a bold animal print with a flowy hem,158,fashion,0.221593651831275,0.4133463382720947,0.2442558672082944,8.565738,2025-04-21T22:45:48.481773
NaiveModel,tailored shorts in crisp white with a hidden zipper,159,fashion,0.7914083965322434,0.4749732971191406,0.6983569912092589,6.312709,2025-04-21T22:45:57.063351
NaiveModel,fitted blazer in a rich burgundy hue,160,fashion,0.2855001801367927,0.4934702396392822,0.3117797167913934,5.135363,2025-04-21T22:46:03.382445
NaiveModel,quilted puffer vest in bright red with zip pockets,161,fashion,0.5132027353433587,0.4537051677703857,0.5000867527718531,10.886278,2025-04-21T22:46:08.524335
NaiveModel,polka dot silk scarf in navy with white spots,162,fashion,0.6887836688543767,0.4591525077819824,0.626153357545751,9.613814,2025-04-21T22:46:19.417089
NaiveModel,sheer kimono in floral chiffon with wide sleeves,163,fashion,0.4116173059211143,0.3770337581634521,0.4042021896734789,9.411428,2025-04-21T22:46:29.038376
NaiveModel,a peaceful meadow under a bright blue sky,164,landscapes,0.9990090833442276,0.4195067882537842,0.7827519969622019,2.205929,2025-04-21T22:46:38.458987
